fnl,hpw,relation,gain,country,job,edu_int,years,loss,work_type,partner,edu,gender,race,prod,gtype,money
189461,55.0,Other,0,United-States,Sales,9,23,0,Priv,NM,HSG,M,White,72,AC,<=50K
139324,36.0,NotM,0,United-States,?,5,22,0,?,NM,9,F,Black,62,DC,<=50K
151518,45.0,H,0,United-States,Exec-managerial,9,45,0,Priv,MCS,HSG,M,White,32,AC,<=50K
138557,40.0,OwnC,0,United-States,Handlers-cleaners,7,18,0,Priv,NM,11,M,White,47,AC,<=50K
149650,40.0,H,0,Iran,Prof-specialty,16,52,0,SGov,MCS,D,M,White,67,AC,>50K
112607,50.0,H,0,United-States,Craft-repair,9,42,0,Priv,MCS,HSG,M,White,62,AC,<=50K
132879,40.0,H,0,United-States,Exec-managerial,9,37,0,Priv,MCS,HSG,M,White,-3,AC,>50K
32291,40.0,NotF,2174,United-States,Prof-specialty,13,28,0,Priv,NM,B,F,White,4410,DC,<=50K
219661,9.0,H,0,United-States,Prof-specialty,15,64,0,SelfNotInc,MCS,PS,M,White,32,AC,>50K
145964,40.0,NotF,0,United-States,?,10,23,0,?,NM,SC,M,White,32,AC,<=50K
188661,50.0,H,0,United-States,Craft-repair,9,33,0,Priv,MCS,HSG,M,White,77,AC,<=50K
177487,40.0,H,0,United-States,Craft-repair,9,50,0,Priv,MCS,HSG,M,White,47,AC,<=50K
112310,40.0,NotM,0,United-States,Exec-managerial,10,51,0,Priv,D,SC,F,White,42,DC,<=50K
358585,40.0,NotM,0,United-States,Craft-repair,150,46,0,Priv,D,SC,M,White,97,AC,>50K
214235,65.0,H,0,United-States,Other-service,9,31,0,Priv,MCS,HSG,M,White,47,AC,<=50K
115792,55.0,H,0,United-States,Prof-specialty,13,35,0,Priv,MCS,B,M,White,42,AC,<=50K
85154,24.0,OwnC,0,Germany,?,8,18,0,?,NM,12,F,Asian-Pac-Islander,62,DC,<=50K
117496,40.0,W,0,United-States,Prof-specialty,14,51,0,LGov,MCS,M,F,White,27,DC,>50K
144556,45.0,H,0,United-States,Machine-op-inspct,189,29,0,Priv,MCS,HSG,M,White,57,AC,<=50K
170154,40.0,NotF,0,United-States,Tech-support,13,30,0,Priv,NM,B,F,White,47,DC,>50K
52849,40.0,H,0,United-States,Machine-op-inspct,10,42,0,Priv,MCS,SC,M,White,57,AC,<=50K
295566,65.0,NotM,25236,United-States,Prof-specialty,16,46,0,Priv,D,D,F,White,50534,DC,>50K
63509,48.0,H,0,United-States,Prof-specialty,12,36,0,Priv,MCS,AA,M,White,67,AC,>50K
188246,40.0,H,0,United-States,Exec-managerial,13,33,0,Priv,MCS,B,M,White,37,AC,<=50K
191765,35.0,Other,0,United-States,Other-service,9,42,0,Priv,D,HSG,F,Black,47,DC,<=50K
117381,45.0,H,0,United-States,Prof-specialty,14,37,0,Priv,MCS,M,M,White,12,AC,<=50K
246392,30.0,NotM,0,United-States,Priv-house-serv,9,45,0,Priv,NM,HSG,F,Black,72,DC,<=50K
89991,32.0,OwnC,0,United-States,Other-service,10,20,0,Priv,NM,SC,F,White,72,DC,<=50K
464945,45.0,NotF,0,United-States,Transport-moving,9,47,0,Priv,NM,HSG,M,White,47,AC,<=50K
175674,40.0,H,0,United-States,Other-service,5,42,0,LGov,MCS,9,M,White,92,AC,<=50K
384508,40.0,H,0,United-States,Prof-specialty,13,41,0,Priv,MCS,B,M,White,57,AC,>50K
202239,40.0,H,0,United-States,Handlers-cleaners,9,27,0,Priv,MCS,HSG,M,White,57,AC,<=50K
353927,40.0,H,0,United-States,Exec-managerial,10,34,0,SelfInc,MCS,SC,M,White,37,AC,>50K
175943,15.0,W,0,United-States,Prof-specialty,11,40,1977,SelfNotInc,MCS,AV,F,White,17,DC,>50K
106014,40.0,NotF,0,United-States,Other-service,10,34,0,Priv,NM,SC,M,White,22,AC,<=50K
101345,55.0,W,3103,United-States,Sales,13,30,0,Priv,MCS,B,F,White,6253,DC,>50K
183638,40.0,NotM,0,United-States,Sales,9,50,0,Priv,W,HSG,F,White,37,DC,<=50K
193106,32.0,NotM,0,United-States,Adm-clerical,9,35,0,Priv,S,HSG,F,White,42,DC,<=50K
35557,50.0,H,7298,United-States,Sales,10,54,0,Priv,MCS,SC,M,White,14683,AC,>50K
153614,45.0,H,0,United-States,Sales,9,34,0,Priv,MCS,HSG,M,White,27,AC,>50K
214385,40.0,NotF,0,United-States,Adm-clerical,9,27,0,FGov,NM,HSG,F,Black,57,DC,<=50K
166740,40.0,NotF,0,United-States,Prof-specialty,173,42,0,Priv,D,B,M,White,72,AC,<=50K
143069,40.0,H,0,United-States,Machine-op-inspct,9,40,0,Priv,MCS,HSG,M,White,52,AC,<=50K
134367,30.0,OwnC,0,United-States,Other-service,9,36,0,Priv,D,HSG,F,White,2,DC,<=50K
142182,25.0,H,0,United-States,Craft-repair,9,58,0,Priv,MCS,HSG,M,White,12,AC,<=50K
175856,38.0,H,0,United-States,Prof-specialty,14,30,0,Priv,MCS,M,M,White,32,AC,<=50K
142182,40.0,H,0,United-States,Other-service,9,59,0,Priv,MCS,HSG,M,White,92,AC,>50K
456062,55.0,H,0,United-States,Prof-specialty,16,46,2415,Priv,MCS,D,M,White,67,AC,>50K
242968,40.0,H,0,India,Exec-managerial,14,43,0,Priv,MCS,M,M,Asian-Pac-Islander,97,AC,>50K
208103,25.0,Other,0,United-States,Other-service,7,18,0,Priv,NM,11,M,White,77,AC,<=50K
129784,40.0,OwnC,0,United-States,Other-service,10,25,0,Priv,NM,SC,F,White,32,DC,<=50K
256240,60.0,OwnC,0,United-States,?,4,24,0,?,MCS,7-8,M,White,37,AC,<=50K
91716,40.0,H,0,United-States,Adm-clerical,9,38,0,FGov,MCS,HSG,M,White,67,AC,<=50K
58582,40.0,H,0,United-States,Machine-op-inspct,9,33,0,Priv,MCS,HSG,M,White,57,AC,<=50K
336513,60.0,H,15024,United-States,Craft-repair,13,42,0,SelfNotInc,MCS,B,M,White,30095,AC,>50K
316606,40.0,W,0,United-States,Other-service,13,30,0,Priv,MCS,B,F,White,87,DC,<=50K
147098,50.0,H,0,United-States,Craft-repair,9,55,0,Priv,MCS,HSG,M,White,27,AC,>50K
186573,46.0,NotF,0,United-States,Transport-moving,9,22,0,Priv,NM,HSG,F,White,37,DC,<=50K
393715,50.0,H,15024,United-States,Exec-managerial,10,46,0,Priv,MCS,SC,M,White,30115,AC,>50K
183869,50.0,H,0,?,Exec-managerial,15,55,0,SelfInc,MCS,PS,M,White,92,AC,>50K
237819,40.0,H,0,United-States,Transport-moving,9,50,0,Priv,MCS,HSG,M,White,92,AC,>50K
53727,40.0,H,0,?,Transport-moving,9,42,0,FGov,MCS,HSG,M,White,52,AC,<=50K
266803,40.0,NotF,0,United-States,Exec-managerial,12,40,0,Priv,D,AA,F,White,82,DC,>50K
149734,40.0,NotM,0,United-States,Craft-repair,9,26,1594,Priv,S,HSG,F,Black,77,DC,<=50K
149385,30.0,NotF,0,United-States,?,9,41,0,?,NM,HSG,F,White,117,DC,<=50K
117898,50.0,H,0,United-States,Exec-managerial,13,77,0,Priv,MCS,B,M,White,62,AC,>50K
322691,50.0,H,0,United-States,Prof-specialty,14,59,0,Priv,MCS,M,M,White,52,AC,>50K
400004,60.0,H,0,United-States,Sales,10,50,0,Priv,MCS,SC,M,White,57,AC,<=50K
365020,40.0,H,0,United-States,Sales,9,68,0,SelfNotInc,MCS,HSG,M,White,77,AC,<=50K
184833,35.0,NotF,0,United-States,Other-service,9,33,0,Priv,NM,HSG,F,White,67,DC,<=50K
167474,50.0,H,0,United-States,Sales,9,34,0,Priv,MCS,HSG,M,White,32,AC,<=50K
288825,84.0,NotF,0,United-States,Craft-repair,9,33,2258,Priv,D,HSG,M,White,97,AC,<=50K
192869,72.0,H,0,United-States,Farming-fishing,9,57,0,SelfNotInc,MCS,HSG,M,White,72,AC,<=50K
101739,50.0,W,0,United-States,Exec-managerial,12,41,0,Priv,MCS,AA,F,White,37,DC,>50K
282398,35.0,NotF,0,United-States,Craft-repair,9,28,0,SelfNotInc,D,HSG,M,White,47,AC,<=50K
35633,40.0,NotF,0,?,?,10,24,0,?,NM,SC,M,White,77,AC,<=50K
187901,40.0,NotF,0,United-States,Sales,10,31,1504,Priv,NM,SC,F,White,37,DC,<=50K
84119,40.0,H,0,United-States,Craft-repair,9,32,0,LGov,MCS,HSG,M,White,67,AC,<=50K
178843,15.0,OwnC,0,United-States,Prof-specialty,13,25,0,Priv,NM,B,F,White,12,DC,<=50K
187901,23.0,NotF,0,United-States,Exec-managerial,11,32,0,Priv,NM,AV,F,White,52,DC,<=50K
167005,55.0,H,4386,United-States,Craft-repair,10,44,0,Priv,MCS,SC,M,White,8839,AC,<=50K
205570,40.0,H,0,United-States,Craft-repair,9,26,0,LGov,MCS,HSG,M,White,27,AC,<=50K
24215,10.0,NotF,0,United-States,?,6,60,0,?,D,10,F,Amer-Indian-Eskimo,42,DC,<=50K
192323,38.0,H,0,United-States,Protective-serv,10,46,0,LGov,MCS,SC,M,White,72,AC,>50K
386370,50.0,H,0,United-States,Craft-repair,10,34,0,Priv,MCS,SC,M,White,2,AC,<=50K
112507,40.0,H,0,United-States,Craft-repair,3,44,0,SelfNotInc,MCS,5-6,M,White,87,AC,<=50K
308027,40.0,NotM,0,United-States,Other-service,9,40,0,Priv,W,HSG,F,Black,92,DC,<=50K
193882,40.0,H,0,United-States,Prof-specialty,10,42,0,Priv,MCS,SC,M,White,92,AC,>50K
299616,40.0,H,0,United-States,?,10,66,0,?,MCS,SC,M,White,37,AC,<=50K
278139,40.0,H,3432,United-States,Sales,9,70,0,Priv,MCS,HSG,M,White,6981,AC,<=50K
224954,25.0,OwnC,0,United-States,Machine-op-inspct,10,23,0,Priv,NM,SC,M,White,37,AC,<=50K
291248,40.0,Other,0,United-States,Machine-op-inspct,9,23,0,Priv,NM,HSG,M,Black,37,AC,<=50K
312500,40.0,NotM,0,United-States,?,3,76,0,?,W,5-6,F,White,22,DC,<=50K
149528,12.0,OwnC,0,United-States,Farming-fishing,10,19,0,SGov,NM,SC,M,White,57,AC,<=50K
40767,40.0,NotF,0,United-States,Handlers-cleaners,10,21,0,Priv,NM,SC,M,White,52,AC,<=50K
168221,70.0,H,0,United-States,Exec-managerial,133,29,1740,SelfInc,MCS,B,M,White,82,AC,<=50K
184207,40.0,NotF,0,United-States,Sales,10,19,0,Priv,NM,SC,M,White,27,AC,<=50K
143482,40.0,NotM,0,United-States,Other-service,9,49,0,Priv,D,HSG,F,White,47,DC,<=50K
130206,40.0,NotF,0,United-States,Other-service,9,49,0,SelfNotInc,D,HSG,F,White,47,DC,<=50K
74660,40.0,NotM,0,United-States,Prof-specialty,10,50,0,LGov,W,SC,M,White,47,AC,<=50K
269455,45.0,H,0,United-States,Farming-fishing,169,39,0,Priv,MCS,HSG,M,White,67,AC,<=50K
96346,57.0,NotF,0,United-States,Prof-specialty,9,57,0,Priv,W,HSG,F,White,62,DC,<=50K
27997,40.0,NotF,0,United-States,Craft-repair,11,38,0,Priv,D,AV,M,White,22,AC,<=50K
269708,16.0,OwnC,2329,United-States,Tech-support,13,71,0,Priv,D,B,F,White,4735,DC,<=50K
128033,60.0,H,0,United-States,Sales,10,38,0,Priv,MCS,SC,M,White,62,AC,<=50K
236879,40.0,Other,0,Guatemala,Priv-house-serv,1,66,0,Priv,W,P,F,White,87,DC,<=50K
186035,55.0,H,0,United-States,Craft-repair,12,37,0,Priv,MCS,AA,M,White,32,AC,<=50K
164707,40.0,Other,0,?,Sales,10,31,0,Priv,NM,SC,F,White,82,DC,<=50K
125491,35.0,NotF,0,Vietnam,Other-service,10,23,0,Priv,NM,SC,F,Asian-Pac-Islander,92,DC,<=50K
91137,40.0,NotM,0,United-States,Other-service,165,51,0,Priv,NM,9,F,Black,82,DC,<=50K
205733,40.0,NotF,0,United-States,Adm-clerical,9,34,0,Priv,NM,HSG,F,White,47,DC,<=50K
202286,40.0,OwnC,0,United-States,Tech-support,13,26,0,LGov,NM,B,M,White,12,AC,<=50K
212847,40.0,H,0,United-States,Machine-op-inspct,10,40,2179,Priv,MCS,SC,M,White,77,AC,<=50K
270151,40.0,NotF,0,United-States,Sales,13,26,0,Priv,NM,B,F,White,67,DC,<=50K
34233,50.0,H,0,United-States,Farming-fishing,9,50,0,Priv,MCS,HSG,M,White,92,AC,<=50K
125762,44.0,H,0,United-States,Sales,9,33,0,Priv,MCS,HSG,M,White,62,AC,>50K
361493,40.0,NotF,3325,United-States,Sales,13,25,0,Priv,NM,B,M,White,6662,AC,<=50K
343944,40.0,NotM,0,United-States,Other-service,7,41,0,Priv,W,11,F,White,27,DC,<=50K
322873,50.0,NotF,0,United-States,Sales,9,33,0,Priv,D,HSG,F,White,67,DC,<=50K
221166,40.0,OwnC,0,United-States,Farming-fishing,5,27,0,Priv,NM,9,M,White,22,AC,<=50K
210275,40.0,NotM,0,United-States,Transport-moving,9,40,0,Priv,S,HSG,F,Black,47,DC,<=50K
88856,40.0,NotM,0,United-States,Other-service,164,55,0,LGov,NM,7-8,F,Black,22,DC,<=50K
176729,60.0,H,0,United-States,Craft-repair,13,25,0,Priv,MCS,B,M,White,62,AC,>50K
147629,60.0,H,0,United-States,Transport-moving,9,52,0,Priv,MCS,HSG,M,White,82,AC,>50K
192259,35.0,H,0,United-States,Prof-specialty,15,34,0,SelfNotInc,MCS,PS,M,White,42,AC,>50K
216414,40.0,NotM,0,United-States,Craft-repair,11,46,0,Priv,MSA,AV,M,White,37,AC,<=50K
326624,40.0,OwnC,0,United-States,?,9,20,0,?,NM,HSG,F,White,112,DC,<=50K
137290,55.0,H,0,United-States,Exec-managerial,13,31,0,Priv,MCS,B,M,White,32,AC,>50K
142624,40.0,H,5556,Yugoslavia,Machine-op-inspct,12,66,0,Priv,MCS,AA,M,White,11179,AC,>50K
75826,40.0,NotM,0,United-States,Adm-clerical,13,36,0,Priv,D,B,F,White,72,DC,<=50K
206125,60.0,H,0,United-States,Craft-repair,6,27,0,LGov,MCS,10,M,White,-3,AC,<=50K
173243,40.0,H,5178,United-States,Tech-support,10,46,0,Priv,MCS,SC,M,White,10428,AC,>50K
37646,40.0,H,0,United-States,Handlers-cleaners,10,30,0,Priv,MCS,SC,M,White,67,AC,<=50K
381153,56.0,H,15024,United-States,Protective-serv,10,31,0,LGov,MCS,SC,M,White,30085,AC,>50K
243493,12.0,H,0,United-States,Other-service,9,61,0,SelfNotInc,MCS,HSG,M,Black,92,AC,<=50K
87205,38.0,NotF,0,United-States,Other-service,9,52,0,Priv,D,HSG,F,White,97,DC,<=50K
165097,40.0,NotF,0,United-States,Craft-repair,9,20,0,Priv,NM,HSG,M,White,47,AC,<=50K
373263,40.0,W,0,United-States,Exec-managerial,9,32,0,Priv,MCS,HSG,F,White,67,DC,<=50K
339682,40.0,H,0,Mexico,?,3,41,0,?,MCS,5-6,M,White,42,AC,<=50K
201871,20.0,OwnC,0,United-States,Other-service,138,18,0,Priv,NM,12,M,White,32,AC,<=50K
124020,40.0,NotF,0,United-States,Adm-clerical,9,30,0,Priv,MSA,HSG,M,White,27,AC,<=50K
368700,28.0,OwnC,0,United-States,Sales,127,17,0,Priv,NM,11,M,White,37,AC,<=50K
166813,60.0,H,0,United-States,Farming-fishing,10,42,0,SelfNotInc,MCS,SC,M,White,67,AC,<=50K
409189,40.0,H,0,Mexico,Other-service,3,39,0,Priv,MCS,5-6,M,White,82,AC,<=50K
238917,40.0,NotM,0,El-Salvador,Craft-repair,3,24,0,Priv,NM,5-6,M,White,92,AC,<=50K
139616,50.0,H,0,United-States,Exec-managerial,14,59,0,SGov,MCS,M,M,White,42,AC,>50K
104112,30.0,NotM,0,Haiti,Sales,9,19,0,Priv,NM,HSG,M,Black,67,AC,<=50K
36058,50.0,NotF,0,United-States,Sales,13,24,0,Priv,NM,B,M,White,17,AC,<=50K
229062,40.0,H,0,United-States,Adm-clerical,10,61,1887,FGov,MCS,SC,M,White,67,AC,>50K
178107,20.0,OwnC,0,United-States,Craft-repair,13,33,0,Priv,NM,B,M,White,42,AC,<=50K
200928,22.0,OwnC,0,United-States,Sales,10,27,0,Priv,NM,SC,M,White,82,AC,<=50K
190257,40.0,H,0,United-States,Handlers-cleaners,4,56,0,Priv,MCS,7-8,M,White,57,AC,<=50K
112403,40.0,NotM,2354,United-States,Craft-repair,9,28,0,Priv,NM,HSG,M,White,4740,AC,<=50K
114967,40.0,OwnC,0,United-States,Sales,13,27,0,Priv,NM,B,M,White,7,AC,<=50K
24344,40.0,NotF,0,United-States,Adm-clerical,12,51,0,Priv,NM,AA,F,White,92,DC,<=50K
143123,40.0,H,0,United-States,Exec-managerial,13,38,0,Priv,MCS,B,M,White,62,AC,>50K
37933,40.0,NotM,0,United-States,Exec-managerial,13,29,0,Priv,NM,B,F,Black,72,DC,<=50K
175674,40.0,H,0,United-States,Tech-support,13,41,0,Priv,MCS,B,M,White,47,AC,>50K
201844,40.0,NotM,0,Mexico,?,9,28,0,?,S,HSG,F,White,17,DC,<=50K
173832,40.0,H,0,United-States,Sales,13,57,1902,Priv,MCS,B,M,White,37,AC,>50K
395022,40.0,NotM,0,United-States,Prof-specialty,11,28,0,Priv,D,AV,F,White,77,DC,<=50K
64045,45.0,H,99999,United-States,Prof-specialty,15,52,0,SelfNotInc,MCS,PS,M,White,200055,AC,>50K
32016,40.0,H,0,United-States,Prof-specialty,14,43,0,FGov,MCS,M,M,White,37,AC,>50K
104613,50.0,H,0,United-States,Exec-managerial,12,58,0,Priv,MCS,AA,M,White,22,AC,>50K
213692,45.0,OwnC,0,United-States,Craft-repair,10,29,0,Priv,NM,SC,M,White,57,AC,<=50K
170230,40.0,NotF,0,United-States,Tech-support,14,43,0,Priv,NM,M,F,White,62,DC,<=50K
28160,40.0,NotM,0,United-States,Exec-managerial,13,35,0,Priv,MSA,B,F,White,82,DC,<=50K
183241,45.0,W,0,United-States,Prof-specialty,14,42,0,Priv,MCS,M,F,White,72,DC,>50K
198660,72.0,H,99999,United-States,Sales,13,46,0,SelfInc,MCS,B,M,White,200125,AC,>50K
66824,43.0,NotF,3325,United-States,Prof-specialty,13,27,0,LGov,NM,B,F,Amer-Indian-Eskimo,6762,DC,<=50K
85251,45.0,H,0,United-States,Transport-moving,10,27,0,Priv,MCS,SC,M,White,17,AC,<=50K
203715,40.0,OwnC,0,United-States,Adm-clerical,10,22,0,Priv,NM,SC,M,White,82,AC,<=50K
188432,46.0,H,3103,United-States,Machine-op-inspct,9,48,0,Priv,MCS,HSG,M,White,6283,AC,>50K
172186,40.0,NotF,0,United-States,Craft-repair,10,35,0,Priv,S,SC,M,White,62,AC,<=50K
198692,60.0,H,5178,United-States,Adm-clerical,10,40,0,Priv,MCS,SC,M,White,10428,AC,>50K
48099,40.0,NotF,0,United-States,Exec-managerial,13,26,0,FGov,NM,B,F,White,27,DC,<=50K
63509,50.0,H,0,United-States,Craft-repair,11,35,0,Priv,MCS,AV,M,White,22,AC,<=50K
343957,50.0,NotF,0,United-States,Sales,13,58,0,Priv,D,B,M,White,62,AC,<=50K
99156,35.0,OwnC,0,United-States,Other-service,149,38,0,Priv,S,HSG,M,White,72,AC,<=50K
160968,16.0,OwnC,0,United-States,Adm-clerical,7,17,0,Priv,NM,11,M,White,87,AC,<=50K
460408,50.0,NotF,3325,United-States,Sales,9,33,0,Priv,NM,HSG,M,White,6717,AC,<=50K
224209,30.0,W,0,United-States,?,129,21,0,?,MCS,HSG,F,Black,32,DC,<=50K
245529,40.0,NotF,0,United-States,Prof-specialty,12,40,0,Priv,D,AA,F,White,67,DC,<=50K
194096,40.0,OwnC,0,United-States,Exec-managerial,13,23,0,Priv,NM,B,F,White,87,DC,<=50K
325744,40.0,NotF,0,United-States,Craft-repair,9,24,0,Priv,NM,HSG,M,White,42,AC,<=50K
150154,40.0,H,0,United-States,Craft-repair,9,33,0,Priv,MCS,HSG,M,White,7,AC,<=50K
310907,35.0,W,0,United-States,Exec-managerial,10,26,0,Priv,MCS,SC,F,White,57,DC,<=50K
146551,54.0,H,0,United-States,Adm-clerical,9,54,0,Priv,MCS,HSG,M,White,62,AC,>50K
205950,40.0,H,0,United-States,Machine-op-inspct,10,30,0,Priv,MCS,SC,M,White,67,AC,>50K
225339,40.0,NotF,0,United-States,Adm-clerical,10,53,0,FGov,W,SC,F,Black,32,DC,<=50K
32244,30.0,OwnC,594,United-States,Handlers-cleaners,7,18,0,Priv,NM,11,M,White,1265,AC,<=50K
220562,32.0,Other,0,Mexico,Sales,5,17,0,Priv,NM,9,F,Other,2,DC,<=50K
65324,40.0,H,0,United-States,Prof-specialty,15,38,0,Priv,MCS,PS,M,White,57,AC,>50K
344128,50.0,H,0,United-States,Sales,13,63,0,SelfNotInc,MCS,B,M,White,37,AC,>50K
168601,30.0,Other,0,United-States,Other-service,7,19,0,Priv,NM,11,M,White,77,AC,<=50K
280134,40.0,OwnC,0,United-States,?,9,23,0,?,NM,HSG,M,White,97,AC,<=50K
208379,8.0,NotF,0,United-States,Machine-op-inspct,13,38,0,Priv,NM,B,F,White,87,DC,<=50K
40915,40.0,NotF,0,United-States,Exec-managerial,13,25,0,Priv,NM,B,F,White,62,DC,>50K
185385,40.0,H,0,United-States,Machine-op-inspct,6,47,0,Priv,MCS,10,M,White,97,AC,>50K
71417,40.0,H,3103,United-States,Craft-repair,9,50,0,Priv,MCS,HSG,M,White,6233,AC,>50K
177675,40.0,NotF,0,United-States,Craft-repair,10,30,0,Priv,NM,SC,M,White,62,AC,>50K
177955,40.0,W,0,Mexico,Adm-clerical,7,28,0,Priv,MCS,11,F,White,67,DC,<=50K
149131,40.0,H,0,Italy,?,13,65,0,?,MCS,B,M,White,72,AC,>50K
247187,40.0,NotF,0,United-States,Adm-clerical,9,59,0,Priv,D,HSG,F,White,47,DC,<=50K
148211,50.0,NotF,3674,United-States,Handlers-cleaners,9,21,0,Priv,NM,HSG,M,White,7385,AC,<=50K
177526,40.0,OwnC,0,United-States,Other-service,10,21,0,Priv,NM,SC,M,White,72,AC,<=50K
105779,40.0,OwnC,0,United-States,Sales,13,47,0,SelfInc,NM,B,M,White,62,AC,>50K
164938,40.0,H,0,United-States,Sales,9,26,0,Priv,MCS,HSG,M,White,57,AC,<=50K
237044,12.0,OwnC,0,United-States,Other-service,9,23,0,Priv,NM,HSG,M,Black,22,AC,<=50K
74539,20.0,NotF,0,United-States,Sales,6,18,0,Priv,NM,10,M,White,67,AC,<=50K
214542,60.0,OwnC,0,Canada,Craft-repair,10,24,0,Priv,NM,SC,M,White,62,AC,<=50K
263338,20.0,OwnC,0,United-States,Handlers-cleaners,9,19,0,Priv,NM,HSG,M,White,32,AC,<=50K
277695,36.0,NotF,0,Hong,Farming-fishing,1,19,0,Priv,NM,P,M,White,72,AC,<=50K
208946,32.0,OwnC,0,United-States,Sales,13,23,0,Priv,NM,B,M,White,37,AC,<=50K
157486,40.0,OwnC,0,United-States,Sales,6,56,0,SelfNotInc,D,10,M,White,62,AC,<=50K
65038,40.0,OwnC,0,United-States,Machine-op-inspct,9,21,0,Priv,NM,HSG,M,White,72,AC,<=50K
67958,30.0,NotF,0,United-States,Other-service,10,23,0,Priv,NM,SC,F,White,37,DC,<=50K
74791,60.0,W,0,?,Sales,13,36,0,Priv,MCS,B,M,White,37,AC,<=50K
149943,40.0,NotF,0,Japan,Other-service,9,34,0,Priv,NM,HSG,M,Asian-Pac-Islander,57,AC,<=50K
153066,50.0,H,0,United-States,Craft-repair,10,36,0,Priv,MCS,SC,M,White,42,AC,>50K
119751,60.0,Other,0,Philippines,Priv-house-serv,9,58,0,Priv,MCS,HSG,F,Asian-Pac-Islander,102,DC,<=50K
102112,50.0,H,0,United-States,Prof-specialty,12,48,0,Priv,MCS,AA,M,White,52,AC,>50K
374524,40.0,NotF,0,United-States,Transport-moving,10,38,0,Priv,NM,SC,M,White,82,AC,<=50K
59083,50.0,H,0,United-States,Other-service,10,31,1672,Priv,MCS,SC,M,White,82,AC,<=50K
149102,60.0,NotF,2174,Poland,Handlers-cleaners,9,40,0,Priv,MSA,HSG,M,White,4400,AC,<=50K
71683,49.0,H,0,United-States,Machine-op-inspct,5,60,0,Priv,MCS,9,M,White,92,AC,<=50K
157894,40.0,OwnC,0,United-States,Handlers-cleaners,10,24,0,Priv,NM,SC,M,Black,67,AC,<=50K
108256,40.0,H,0,United-States,Craft-repair,9,32,0,Priv,MCS,HSG,M,White,42,AC,<=50K
218215,40.0,OwnC,0,United-States,Adm-clerical,10,20,0,Priv,NM,SC,F,White,72,DC,<=50K
147215,55.0,W,0,United-States,Exec-managerial,13,32,0,SGov,MCS,B,F,White,32,DC,>50K
134886,35.0,W,0,United-States,Other-service,9,34,1740,LGov,MCS,HSG,F,White,47,DC,<=50K
166863,40.0,H,0,United-States,Exec-managerial,9,47,0,LGov,MCS,HSG,M,White,77,AC,>50K
269723,40.0,NotF,0,United-States,Exec-managerial,9,30,0,Priv,NM,HSG,F,White,52,DC,<=50K
167347,35.0,H,0,United-States,Adm-clerical,10,61,0,LGov,MCS,SC,M,White,27,AC,<=50K
122215,40.0,H,15024,United-States,Prof-specialty,14,41,0,Priv,MCS,M,M,White,30100,AC,>50K
264738,42.0,Other,0,Germany,Exec-managerial,9,22,0,Priv,NM,HSG,F,White,47,DC,<=50K
170277,35.0,NotF,0,United-States,Other-service,9,24,0,Priv,NM,HSG,F,White,72,DC,<=50K
352196,22.0,NotF,0,United-States,Other-service,9,42,0,SelfNotInc,S,HSG,F,White,47,DC,<=50K
210474,30.0,OwnC,0,United-States,Other-service,10,23,0,Priv,NM,SC,F,White,87,DC,<=50K
148948,45.0,NotF,0,United-States,Exec-managerial,10,23,0,Priv,NM,SC,M,White,117,AC,<=50K
211699,40.0,W,0,United-States,Exec-managerial,12,32,1485,Priv,MCS,AA,F,White,62,DC,>50K
124449,8.0,H,0,United-States,Exec-managerial,14,70,2246,SelfNotInc,MCS,M,M,White,62,AC,>50K
127014,60.0,H,0,United-States,Other-service,9,55,0,Priv,MCS,HSG,M,White,82,AC,<=50K
85088,37.0,OwnC,0,United-States,Other-service,10,21,0,Priv,NM,SC,F,White,72,DC,<=50K
122745,40.0,OwnC,0,United-States,?,9,25,1602,?,NM,HSG,M,White,37,AC,<=50K
114008,35.0,OwnC,0,United-States,Other-service,159,18,0,Priv,NM,HSG,M,White,47,AC,<=50K
128876,40.0,H,0,United-States,Farming-fishing,4,35,0,SelfNotInc,MCS,7-8,M,White,77,AC,<=50K
68882,35.0,NotM,0,Portugal,Other-service,182,51,0,Priv,W,1-4,F,White,92,DC,<=50K
208703,40.0,OwnC,0,Japan,Protective-serv,9,27,0,Priv,NM,HSG,M,White,47,AC,<=50K
398827,60.0,H,0,United-States,Adm-clerical,9,30,0,Priv,MAS,HSG,M,White,72,AC,<=50K
73514,40.0,OwnC,0,Vietnam,Adm-clerical,9,23,0,Priv,NM,HSG,F,Asian-Pac-Islander,67,DC,<=50K
86143,40.0,Other,0,United-States,Protective-serv,9,31,0,SGov,NM,HSG,M,Asian-Pac-Islander,67,AC,<=50K
345831,40.0,NotF,0,United-States,Machine-op-inspct,9,48,0,Priv,D,HSG,M,White,37,AC,<=50K
163671,65.0,H,0,United-States,Transport-moving,9,54,1887,Priv,MCS,HSG,M,White,7,AC,>50K
245661,40.0,OwnC,0,United-States,Machine-op-inspct,9,27,0,Priv,S,HSG,F,White,32,DC,<=50K
272625,40.0,NotM,0,United-States,Adm-clerical,141,42,0,FGov,D,AV,F,Black,12,DC,>50K
306784,30.0,H,0,United-States,Exec-managerial,9,51,0,SelfNotInc,MCS,HSG,M,White,82,AC,<=50K
163665,16.0,H,0,United-States,Protective-serv,10,60,0,Priv,MCS,SC,M,White,102,AC,>50K
